event_date,event_type,scope,severity,expected_channel,note,source
2012-08-30,wedding_season,domestic_vietnam,high,premium_spike,Wedding season autumn window 2012 (Aug),
2012-08-31,wedding_season,domestic_vietnam,high,premium_spike,Wedding season autumn window 2012 (Aug),
2012-09-02,news_other,global,low,unknown,Lịch sử hệ thống tiền tệ thế giới kể từ năm 1821 - m.nhipcaudautu.vn,google_news_rss:unknown
2012-09-11,news_other,global,low,unknown,Chính phủ Nga sẽ đấu thầu mỏ vàng lớn nhất nước - m.nhipcaudautu.vn,google_news_rss:unknown
2012-09-15,wedding_season,domestic_vietnam,high,premium_spike,Wedding season autumn window 2012 (Sep),
2012-09-16,wedding_season,domestic_vietnam,high,premium_spike,Wedding season autumn window 2012 (Sep),
2012-09-17,wedding_season,domestic_vietnam,high,premium_spike,Wedding season autumn window 2012 (Sep),
2012-09-18,wedding_season,domestic_vietnam,high,premium_spike,Wedding season autumn window 2012 (Sep),
2012-09-19,wedding_season,domestic_vietnam,high,premium_spike,Wedding season autumn window 2012 (Sep),
2012-09-20,wedding_season,domestic_vietnam,high,premium_spike,Wedding season autumn window 2012 (Sep),
2012-09-20,news_other,global,low,unknown,Vàng miếng giả từ Trung Quốc được rao bán công khai - m.nhipcaudautu.vn,google_news_rss:unknown
2012-09-21,wedding_season,domestic_vietnam,high,premium_spike,Wedding season autumn window 2012 (Sep),
2012-09-22,wedding_season,domestic_vietnam,high,premium_spike,Wedding season autumn window 2012 (Sep),
2012-09-23,wedding_season,domestic_vietnam,high,premium_spike,Wedding season autumn window 2012 (Sep),
2012-09-24,wedding_season,domestic_vietnam,high,premium_spike,Wedding season autumn window 2012 (Sep),
2012-09-25,wedding_season,domestic_vietnam,high,premium_spike,Wedding season autumn window 2012 (Sep),
2012-09-26,wedding_season,domestic_vietnam,high,premium_spike,Wedding season autumn window 2012 (Sep),
2012-09-27,wedding_season,domestic_vietnam,high,premium_spike,Wedding season autumn window 2012 (Sep),
2012-09-28,wedding_season,domestic_vietnam,high,premium_spike,Wedding season autumn window 2012 (Sep),
2012-09-29,wedding_season,domestic_vietnam,high,premium_spike,Wedding season autumn window 2012 (Sep),
2012-09-30,wedding_season,domestic_vietnam,high,premium_spike,Wedding season autumn window 2012 (Sep),
2012-10-01,wedding_season,domestic_vietnam,high,premium_spike,Wedding season autumn window 2012 (Oct early),
2012-10-02,wedding_season,domestic_vietnam,high,premium_spike,Wedding season autumn window 2012 (Oct early),
2012-10-03,wedding_season,domestic_vietnam,high,premium_spike,Wedding season autumn window 2012 (Oct early),
2012-10-04,wedding_season,domestic_vietnam,high,premium_spike,Wedding season autumn window 2012 (Oct early),
2012-10-05,wedding_season,domestic_vietnam,high,premium_spike,Wedding season autumn window 2012 (Oct early),
2012-10-05,news_other,global,low,unknown,Cộng hòa Séc khai thác vàng trở lại sau 18 năm - m.nhipcaudautu.vn,google_news_rss:unknown
2012-10-09,news_other,global,low,unknown,Phát hiện vỉa quặng vàng trữ lượng 30 tấn tại Nhật Bản - m.nhipcaudautu.vn,google_news_rss:unknown
2012-10-16,news_other,global,low,unknown,Sản lượng vàng Nam Phi giảm 50% do đình công lan rộng - m.nhipcaudautu.vn,google_news_rss:unknown
2012-12-10,gold_price_move,domestic_vietnam,medium,safe_haven_buy,Giá vàng Ấn Độ lên cao nhất 1 tuần - m.nhipcaudautu.vn,google_news_rss:unknown
2012-12-26,news_other,global,low,unknown,Giới siêu giàu Tây Âu xếp hàng mua vàng miếng bẻ cong - m.nhipcaudautu.vn,google_news_rss:unknown
2013-01-12,news_other,global,low,unknown,Câu chuyện về tờ 100.000 USD - m.nhipcaudautu.vn,google_news_rss:unknown
2013-01-18,news_other,global,low,unknown,Nhà tài phiệt JP Morgan từng cứu Mỹ thoát vỡ nợ - m.nhipcaudautu.vn,google_news_rss:unknown
2013-01-27,tet_proximity,domestic_vietnam,low,premium_spike,Tết proximity (Tết 2013: 2013-02-10),
2013-01-28,tet_proximity,domestic_vietnam,low,premium_spike,Tết proximity (Tết 2013: 2013-02-10),
2013-01-29,tet_proximity,domestic_vietnam,low,premium_spike,Tết proximity (Tết 2013: 2013-02-10),
2013-01-30,tet_proximity,domestic_vietnam,low,premium_spike,Tết proximity (Tết 2013: 2013-02-10),
2013-01-31,tet_proximity,domestic_vietnam,low,premium_spike,Tết proximity (Tết 2013: 2013-02-10),
2013-02-01,tet_proximity,domestic_vietnam,medium,premium_spike,Tết proximity (Tết 2013: 2013-02-10),
2013-02-02,tet_proximity,domestic_vietnam,medium,premium_spike,Tết proximity (Tết 2013: 2013-02-10),
2013-02-03,tet_proximity,domestic_vietnam,medium,premium_spike,Tết proximity (Tết 2013: 2013-02-10),
2013-02-04,tet_proximity,domestic_vietnam,medium,premium_spike,Tết proximity (Tết 2013: 2013-02-10),
2013-02-05,tet_proximity,domestic_vietnam,high,premium_spike,Tết proximity (Tết 2013: 2013-02-10),
2013-02-06,tet_proximity,domestic_vietnam,high,premium_spike,Tết proximity (Tết 2013: 2013-02-10),
2013-02-07,tet_proximity,domestic_vietnam,high,premium_spike,Tết proximity (Tết 2013: 2013-02-10),
2013-02-08,tet_proximity,domestic_vietnam,high,premium_spike,Tết proximity (Tết 2013: 2013-02-10),
2013-02-09,tet_proximity,domestic_vietnam,high,premium_spike,Tết proximity (Tết 2013: 2013-02-10),
2013-02-10,tet_proximity,domestic_vietnam,high,premium_spike,Tết proximity (Tết 2013: 2013-02-10),
2013-02-14,than_tai,domestic_vietnam,high,premium_spike,Thần Tài day (ngày vía Thần Tài) - peak gold shopping 2013,
2013-02-15,news_other,global,low,unknown,Điểm mặt các thương hiệu vàng miếng đã biến mất - m.nhipcaudautu.vn,google_news_rss:unknown
2013-03-08,news_other,global,low,unknown,Người dân khó bán vàng miếng bao bì cũ - m.nhipcaudautu.vn,google_news_rss:unknown
2013-03-21,news_other,global,low,unknown,Nhu cầu vàng Ấn Độ có thể lên 960 tấn năm nay - m.nhipcaudautu.vn,google_news_rss:unknown
2013-04-15,wedding_season,domestic_vietnam,medium,premium_spike,Wedding season spring window 2013 (Apr),
2013-04-16,wedding_season,domestic_vietnam,medium,premium_spike,Wedding season spring window 2013 (Apr),
2013-04-17,wedding_season,domestic_vietnam,medium,premium_spike,Wedding season spring window 2013 (Apr),
2013-04-18,wedding_season,domestic_vietnam,medium,premium_spike,Wedding season spring window 2013 (Apr),
2013-04-19,wedding_season,domestic_vietnam,medium,premium_spike,Wedding season spring window 2013 (Apr),
2013-04-20,wedding_season,domestic_vietnam,medium,premium_spike,Wedding season spring window 2013 (Apr),
2013-04-21,wedding_season,domestic_vietnam,medium,premium_spike,Wedding season spring window 2013 (Apr),
2013-04-22,wedding_season,domestic_vietnam,medium,premium_spike,Wedding season spring window 2013 (Apr),
2013-04-23,wedding_season,domestic_vietnam,medium,premium_spike,Wedding season spring window 2013 (Apr),
2013-04-24,wedding_season,domestic_vietnam,medium,premium_spike,Wedding season spring window 2013 (Apr),
2013-04-25,wedding_season,domestic_vietnam,medium,premium_spike,Wedding season spring window 2013 (Apr),
2013-04-25,news_other,global,low,unknown,Jim Rickards: Đây là thời điểm khác biệt giữa vàng trên giấy tờ và vàng vật chất - m.nhipcaudautu.vn,google_news_rss:unknown
2013-04-26,wedding_season,domestic_vietnam,medium,premium_spike,Wedding season spring window 2013 (Apr),
2013-04-27,wedding_season,domestic_vietnam,medium,premium_spike,Wedding season spring window 2013 (Apr),
2013-04-28,wedding_season,domestic_vietnam,medium,premium_spike,Wedding season spring window 2013 (Apr),
2013-04-29,wedding_season,domestic_vietnam,medium,premium_spike,Wedding season spring window 2013 (Apr),
2013-04-30,wedding_season,domestic_vietnam,medium,premium_spike,Wedding season spring window 2013 (Apr),
2013-05-01,wedding_season,domestic_vietnam,high,premium_spike,Wedding season spring window 2013 (May),
2013-05-02,wedding_season,domestic_vietnam,high,premium_spike,Wedding season spring window 2013 (May),
2013-05-02,news_other,global,low,unknown,"Phát hiện dòng dầu khí lớn ở Kình Ngư Vàng, Bà Rịa-Vũng Tàu - m.nhipcaudautu.vn",google_news_rss:unknown
2013-05-03,wedding_season,domestic_vietnam,high,premium_spike,Wedding season spring window 2013 (May),
2013-05-04,wedding_season,domestic_vietnam,high,premium_spike,Wedding season spring window 2013 (May),
2013-05-05,wedding_season,domestic_vietnam,high,premium_spike,Wedding season spring window 2013 (May),
2013-05-06,wedding_season,domestic_vietnam,high,premium_spike,Wedding season spring window 2013 (May),
2013-05-07,wedding_season,domestic_vietnam,high,premium_spike,Wedding season spring window 2013 (May),
2013-05-08,wedding_season,domestic_vietnam,high,premium_spike,Wedding season spring window 2013 (May),
2013-05-09,wedding_season,domestic_vietnam,high,premium_spike,Wedding season spring window 2013 (May),
2013-05-10,wedding_season,domestic_vietnam,high,premium_spike,Wedding season spring window 2013 (May),
2013-05-11,wedding_season,domestic_vietnam,high,premium_spike,Wedding season spring window 2013 (May),
2013-05-12,wedding_season,domestic_vietnam,high,premium_spike,Wedding season spring window 2013 (May),
2013-05-13,wedding_season,domestic_vietnam,high,premium_spike,Wedding season spring window 2013 (May),
2013-05-14,wedding_season,domestic_vietnam,high,premium_spike,Wedding season spring window 2013 (May),
2013-05-15,wedding_season,domestic_vietnam,high,premium_spike,Wedding season spring window 2013 (May),
2013-05-16,wedding_season,domestic_vietnam,high,premium_spike,Wedding season spring window 2013 (May),
2013-05-17,wedding_season,domestic_vietnam,high,premium_spike,Wedding season spring window 2013 (May),
2013-05-18,wedding_season,domestic_vietnam,high,premium_spike,Wedding season spring window 2013 (May),
2013-05-19,wedding_season,domestic_vietnam,high,premium_spike,Wedding season spring window 2013 (May),
2013-05-20,wedding_season,domestic_vietnam,high,premium_spike,Wedding season spring window 2013 (May),
2013-05-21,wedding_season,domestic_vietnam,high,premium_spike,Wedding season spring window 2013 (May),
2013-05-22,wedding_season,domestic_vietnam,high,premium_spike,Wedding season spring window 2013 (May),
2013-05-23,wedding_season,domestic_vietnam,high,premium_spike,Wedding season spring window 2013 (May),
2013-05-24,wedding_season,domestic_vietnam,high,premium_spike,Wedding season spring window 2013 (May),
2013-05-25,wedding_season,domestic_vietnam,high,premium_spike,Wedding season spring window 2013 (May),
2013-05-26,wedding_season,domestic_vietnam,high,premium_spike,Wedding season spring window 2013 (May),
2013-05-27,wedding_season,domestic_vietnam,high,premium_spike,Wedding season spring window 2013 (May),
2013-05-27,news_other,global,low,unknown,LHP Cannes 2013: Phim về đồng tính nữ đoạt giải Cành cọ vàng - m.nhipcaudautu.vn,google_news_rss:unknown
2013-05-28,wedding_season,domestic_vietnam,high,premium_spike,Wedding season spring window 2013 (May),
2013-05-29,wedding_season,domestic_vietnam,high,premium_spike,Wedding season spring window 2013 (May),
2013-05-30,wedding_season,domestic_vietnam,high,premium_spike,Wedding season spring window 2013 (May),
2013-05-30,news_other,global,low,unknown,Chỉ dư 100 lượng vàng phiên đấu thầu ngày 30/5 - m.nhipcaudautu.vn,google_news_rss:unknown
2013-05-31,wedding_season,domestic_vietnam,high,premium_spike,Wedding season spring window 2013 (May),
2013-06-19,news_other,global,low,unknown,Hơn 150 ha cao su Quảng Trị bị bệnh vàng rụng lá - m.nhipcaudautu.vn,google_news_rss:unknown
2013-07-23,news_other,global,low,unknown,8 điều thú vị về em bé Hoàng gia Anh - m.nhipcaudautu.vn,google_news_rss:unknown
2013-08-12,gold_price_move,domestic_vietnam,medium,safe_haven_buy,Chênh lệch giá vàng Ấn Độ so với thế giới lên kỷ lục - m.nhipcaudautu.vn,google_news_rss:unknown
2013-08-15,wedding_season,domestic_vietnam,high,premium_spike,Wedding season autumn window 2013 (Aug),
2013-08-16,wedding_season,domestic_vietnam,high,premium_spike,Wedding season autumn window 2013 (Aug),
2013-08-17,wedding_season,domestic_vietnam,high,premium_spike,Wedding season autumn window 2013 (Aug),
2013-08-18,wedding_season,domestic_vietnam,high,premium_spike,Wedding season autumn window 2013 (Aug),
2013-08-19,wedding_season,domestic_vietnam,high,premium_spike,Wedding season autumn window 2013 (Aug),
2013-08-20,wedding_season,domestic_vietnam,high,premium_spike,Wedding season autumn window 2013 (Aug),
2013-08-21,wedding_season,domestic_vietnam,high,premium_spike,Wedding season autumn window 2013 (Aug),
2013-08-22,wedding_season,domestic_vietnam,high,premium_spike,Wedding season autumn window 2013 (Aug),
2013-08-23,wedding_season,domestic_vietnam,high,premium_spike,Wedding season autumn window 2013 (Aug),
2013-08-24,wedding_season,domestic_vietnam,high,premium_spike,Wedding season autumn window 2013 (Aug),
2013-08-25,wedding_season,domestic_vietnam,high,premium_spike,Wedding season autumn window 2013 (Aug),
2013-08-26,wedding_season,domestic_vietnam,high,premium_spike,Wedding season autumn window 2013 (Aug),
2013-08-27,wedding_season,domestic_vietnam,high,premium_spike,Wedding season autumn window 2013 (Aug),
2013-08-28,wedding_season,domestic_vietnam,high,premium_spike,Wedding season autumn window 2013 (Aug),
2013-08-29,wedding_season,domestic_vietnam,high,premium_spike,Wedding season autumn window 2013 (Aug),
2013-08-30,wedding_season,domestic_vietnam,high,premium_spike,Wedding season autumn window 2013 (Aug),
2013-08-31,wedding_season,domestic_vietnam,high,premium_spike,Wedding season autumn window 2013 (Aug),
2013-09-15,wedding_season,domestic_vietnam,high,premium_spike,Wedding season autumn window 2013 (Sep),
2013-09-16,wedding_season,domestic_vietnam,high,premium_spike,Wedding season autumn window 2013 (Sep),
2013-09-17,wedding_season,domestic_vietnam,high,premium_spike,Wedding season autumn window 2013 (Sep),
2013-09-18,wedding_season,domestic_vietnam,high,premium_spike,Wedding season autumn window 2013 (Sep),
2013-09-19,wedding_season,domestic_vietnam,high,premium_spike,Wedding season autumn window 2013 (Sep),
2013-09-20,wedding_season,domestic_vietnam,high,premium_spike,Wedding season autumn window 2013 (Sep),
2013-09-21,wedding_season,domestic_vietnam,high,premium_spike,Wedding season autumn window 2013 (Sep),
2013-09-22,wedding_season,domestic_vietnam,high,premium_spike,Wedding season autumn window 2013 (Sep),
2013-09-23,wedding_season,domestic_vietnam,high,premium_spike,Wedding season autumn window 2013 (Sep),
2013-09-24,wedding_season,domestic_vietnam,high,premium_spike,Wedding season autumn window 2013 (Sep),
2013-09-25,wedding_season,domestic_vietnam,high,premium_spike,Wedding season autumn window 2013 (Sep),
2013-09-26,wedding_season,domestic_vietnam,high,premium_spike,Wedding season autumn window 2013 (Sep),
2013-09-27,wedding_season,domestic_vietnam,high,premium_spike,Wedding season autumn window 2013 (Sep),
2013-09-28,wedding_season,domestic_vietnam,high,premium_spike,Wedding season autumn window 2013 (Sep),
2013-09-29,wedding_season,domestic_vietnam,high,premium_spike,Wedding season autumn window 2013 (Sep),
2013-09-30,wedding_season,domestic_vietnam,high,premium_spike,Wedding season autumn window 2013 (Sep),
2013-10-01,wedding_season,domestic_vietnam,high,premium_spike,Wedding season autumn window 2013 (Oct early),
